Date	Price	Open	High	Low	Change %
Apr 16, 2010	1137.45	1157.8	1160.45	1129.65	-1.86%
Apr 15, 2010	1158.95	1154.3	1162.3	1149.85	0.35%
Apr 14, 2010	1154.9	1150.3	1162.6	1149.8	0.33%
Apr 13, 2010	1151.15	1154.55	1157.9	1144.75	-0.07%
Apr 12, 2010	1152	1165.2	1169.19	1151.51	-0.77%
Apr 09, 2010	1160.9	1149.95	1165.35	1148.7	0.85%
Apr 08, 2010	1151.15	1148.45	1154.65	1143.4	0.27%
Apr 07, 2010	1148	1133.65	1153.25	1132.3	1.22%
Apr 06, 2010	1134.2	1130.15	1138.9	1122.5	0.31%
Apr 05, 2010	1130.7	1124.1	1134.2	1118.2	0.91%
Apr 02, 2010	1120.5	1124.5	1125	1119.5	-0.53%
Apr 01, 2010	1126.5	1112.4	1128.75	1111.35	1.14%
Mar 31, 2010	1113.8	1102.7	1118.9	1101.45	0.92%
Mar 30, 2010	1103.6	1109.25	1114.15	1101.45	-0.50%
Mar 29, 2010	1109.2	1109.55	1115.45	1103.35	0.23%
Mar 26, 2010	1106.6	1088.55	1110.65	1087.85	1.40%
Mar 25, 2010	1091.35	1086	1095.95	1084.95	0.35%
Mar 24, 2010	1087.5	1101.25	1105.4	1084.85	-1.37%
Mar 23, 2010	1102.65	1101.95	1108.05	1094.3	0.03%
Mar 22, 2010	1102.3	1106.9	1108.85	1092.25	-0.47%
Mar 19, 2010	1107.55	1124.95	1127.5	1100.95	-1.63%
Mar 18, 2010	1125.95	1123.5	1129.55	1117.9	0.08%
Mar 17, 2010	1125.05	1125.1	1133.8	1117.85	-0.06%
Mar 16, 2010	1125.7	1108.45	1129.45	1108.05	1.50%
Mar 15, 2010	1109.1	1100	1109.8	1099.85	0.60%
Mar 12, 2010	1102.45	1109.25	1119.45	1098.25	-0.63%
Mar 11, 2010	1109.45	1107.95	1111.65	1100.04	0.11%
Mar 10, 2010	1108.2	1121.25	1128.15	1102.85	-1.06%
Mar 09, 2010	1120.1	1122.9	1124.7	1108.55	-0.20%
Mar 08, 2010	1122.4	1135.3	1137.8	1118.15	-0.85%
Mar 05, 2010	1132.05	1131.4	1140.7	1126.6	0.00%
Mar 04, 2010	1132	1139.4	1141.6	1125.7	-0.66%
Mar 03, 2010	1139.5	1134.45	1145	1132	0.43%
Mar 02, 2010	1134.65	1118.35	1137.75	1114.7	1.55%
Mar 01, 2010	1117.35	1116.15	1123.7	1111.65	0.08%
Feb 26, 2010	1116.5	1104.6	1119.2	1104	0.94%
Feb 25, 2010	1106.1	1097.2	1109.15	1088.2	0.88%
Feb 24, 2010	1096.4	1103	1108.35	1089.45	-0.51%
Feb 23, 2010	1102.05	1113.4	1121.2	1098.95	-1.05%
Feb 22, 2010	1113.7	1124.5	1131.05	1109.3	-0.46%
Feb 19, 2010	1118.85	1110.9	1126.95	1098.55	-0.45%
Feb 18, 2010	1123.9	1105.95	1124.05	1097.8	0.78%
Feb 17, 2010	1115.2	1118.85	1127.25	1111.3	-0.42%
Feb 16, 2010	1119.95	1099.2	1121.2	1097.45	1.72%
Feb 15, 2010	1101	1092.35	1102.65	1091.5	0.70%
Feb 12, 2010	1093.4	1095.7	1097.35	1077.55	-0.18%
Feb 11, 2010	1095.35	1071.6	1098.15	1070.95	2.10%
Feb 10, 2010	1072.85	1077.05	1082.5	1063.1	-0.41%
Feb 09, 2010	1077.3	1062.55	1083.45	1061.4	1.27%
Feb 08, 2010	1063.75	1067	1073.9	1061.5	-0.16%
Feb 05, 2010	1065.45	1062.65	1069.15	1043.75	0.19%
Feb 04, 2010	1063.45	1108.9	1111.1	1059.1	-4.16%
Feb 03, 2010	1109.65	1114	1124.85	1106.8	-0.50%
Feb 02, 2010	1115.2	1105.4	1118.35	1098.6	0.71%
Feb 01, 2010	1107.35	1079.7	1107.9	1076.4	2.39%
Jan 29, 2010	1081.55	1086.7	1090.6	1074.35	-0.44%
Jan 28, 2010	1086.3	1087.4	1096.35	1073.75	-0.05%
Jan 27, 2010	1086.85	1097.2	1102.7	1083.15	-1.02%
Jan 26, 2010	1098.05	1098	1103.55	1085.4	-0.02%
Jan 25, 2010	1098.25	1090.65	1104.2	1090.65	0.48%
Jan 22, 2010	1093	1094.25	1099.15	1081.9	-0.20%
Jan 21, 2010	1095.15	1111.25	1117.85	1088.3	-1.49%
Jan 20, 2010	1111.7	1138.1	1141.6	1107	-2.32%
Jan 19, 2010	1138.1	1131.65	1140.8	1128.6	0.45%
Jan 18, 2010	1133	1128.9	1137.55	1126.25	0.19%
Jan 15, 2010	1130.9	1142.1	1146.6	1126.5	-1.08%
Jan 14, 2010	1143.25	1137.55	1146.65	1130.75	0.39%
Jan 13, 2010	1138.8	1128.1	1138.85	1119.35	0.98%
Jan 12, 2010	1127.7	1151.15	1158.4	1124.95	-2.19%
Jan 11, 2010	1153	1136.8	1161.9	1136.8	1.44%
Jan 08, 2010	1136.6	1131.35	1139.8	1119.45	0.38%
Jan 07, 2010	1132.3	1137.8	1139.15	1128.2	-0.58%
Jan 06, 2010	1138.9	1118	1140.6	1115.6	1.77%
Jan 05, 2010	1119.05	1120.9	1128.1	1114.85	-0.12%
Jan 04, 2010	1120.4	1095.85	1123.8	1093.05	2.10%
Jan 01, 2010	1097.35	1096.25	1097.9	1096.05	0.10%
Dec 31, 2009	1096.2	1092.65	1107.1	1091.6	0.39%
Dec 30, 2009	1091.95	1096.85	1098.05	1085.9	-0.54%
Dec 29, 2009	1097.85	1105.7	1108.7	1096.25	-0.81%
Dec 28, 2009	1106.85	1106.55	1114	1101.35	0.21%
Dec 25, 2009	1104.5	1103.5	1104.5	1103.5	-0.09%
Dec 24, 2009	1105.45	1086.9	1106.65	1086.25	1.68%
Dec 23, 2009	1087.2	1083.6	1096.05	1079.1	0.32%
Dec 22, 2009	1083.75	1092.75	1097.6	1074.1	-0.76%
Dec 21, 2009	1092.1	1111.05	1119.1	1089.85	-1.83%
Dec 18, 2009	1112.5	1097.6	1117	1095.65	1.30%
Dec 17, 2009	1098.25	1137.9	1141.9	1094.5	-3.49%
Dec 16, 2009	1137.95	1124.45	1141.1	1121	1.20%
Dec 15, 2009	1124.5	1126.25	1129.3	1111.2	0.00%
Dec 14, 2009	1124.55	1113.4	1127.9	1109.85	0.87%
Dec 11, 2009	1114.9	1130.2	1142.3	1109.1	-1.51%
Dec 10, 2009	1132.05	1128.7	1137	1121.3	0.30%
Dec 09, 2009	1128.7	1129.35	1146.8	1116.8	-0.12%
Dec 08, 2009	1130.05	1156.85	1168.9	1125.15	-2.44%
Dec 07, 2009	1158.3	1160.05	1164.95	1135.8	-0.29%
Dec 04, 2009	1161.7	1207.2	1212.6	1147.25	-4.07%
Dec 03, 2009	1211	1215.75	1226.5	1203.9	-0.33%
Dec 02, 2009	1214.95	1195.85	1217.15	1194.6	1.44%
Dec 01, 2009	1197.7	1179.25	1201.8	1175.05	1.60%
Nov 30, 2009	1178.85	1176.2	1182	1163	0.10%
Nov 27, 2009	1177.7	1190.9	1192.2	1136.8	-1.29%
Nov 26, 2009	1193.1	1190.35	1195.4	1179.9	0.26%
Nov 25, 2009	1190.05	1168.75	1192	1166.55	1.74%
Nov 24, 2009	1169.7	1165.45	1171.5	1157.35	0.38%
Nov 23, 2009	1165.25	1150.8	1173.9	1150.45	1.33%
Nov 20, 2009	1149.95	1143.55	1151.3	1132.4	0.51%
Nov 19, 2009	1144.1	1144.75	1146.15	1129.5	-0.05%
Nov 18, 2009	1144.65	1141.05	1153.15	1135.5	0.32%
Nov 17, 2009	1141.05	1139.1	1141.95	1127.45	0.06%
Nov 16, 2009	1140.35	1117.9	1143.65	1117.9	1.89%
Nov 13, 2009	1119.2	1103.35	1119.35	1100.8	1.40%
Nov 12, 2009	1103.8	1117.3	1123.25	1102.3	-1.28%
Nov 11, 2009	1118.15	1105.25	1118.75	1104.75	1.14%
Nov 10, 2009	1105.6	1103.8	1109.7	1096.6	0.14%
Nov 09, 2009	1104.05	1097.01	1111.25	1095.4	0.82%
Nov 06, 2009	1095.05	1089.45	1101.3	1086.3	0.38%
Nov 05, 2009	1090.95	1092.45	1094.35	1083.5	-0.15%
Nov 04, 2009	1092.6	1084.45	1097.65	1079.5	0.77%
Nov 03, 2009	1084.25	1059.45	1087.85	1055	2.36%
Nov 02, 2009	1059.25	1043.9	1063.1	1040.25	1.37%
Oct 30, 2009	1044.9	1045.3	1049.15	1034.85	-0.06%
Oct 29, 2009	1045.55	1027.25	1048.5	1025.75	1.72%
Oct 28, 2009	1027.85	1038.5	1042.6	1026.35	-1.15%
Oct 27, 2009	1039.8	1036.9	1044.5	1032.25	0.16%
Oct 26, 2009	1038.1	1053.8	1060.1	1037.45	-1.60%
Oct 23, 2009	1054.95	1059.4	1067.8	1050.05	-0.51%
Oct 22, 2009	1060.4	1057.5	1061.75	1051.4	0.10%
Oct 21, 2009	1059.35	1054.5	1065.1	1047.4	0.41%
Oct 20, 2009	1055	1064.1	1068.1	1051.6	-0.82%
Oct 19, 2009	1063.7	1051.65	1065.5	1047.5	0.99%
Oct 16, 2009	1053.25	1049.55	1057.7	1042.9	0.23%
Oct 15, 2009	1050.85	1061.8	1066.5	1046.2	-1.14%
Oct 14, 2009	1062.95	1063.9	1071.4	1055.5	-0.13%
Oct 13, 2009	1064.35	1053.4	1069.3	1050.9	0.77%
Oct 12, 2009	1056.25	1048	1059.75	1046.9	0.67%
Oct 09, 2009	1049.25	1055	1056	1043.3	-0.55%
Oct 08, 2009	1055	1043.85	1062.2	1042.5	0.99%
Oct 07, 2009	1044.7	1040.35	1049.2	1036.3	0.27%
Oct 06, 2009	1041.85	1016	1044.45	1014.74	2.37%
Oct 05, 2009	1017.75	1000.8	1018.45	1000.55	1.54%
Oct 02, 2009	1002.35	997.6	1008.2	986.2	0.29%
Oct 01, 2009	999.5	1006.2	1010.4	997.4	-0.81%
Sep 30, 2009	1007.7	991.2	1009.95	991.2	1.56%
Sep 29, 2009	992.2	990.35	996.7	984.9	0.13%
Sep 28, 2009	990.95	992	997.5	985.6	-0.08%
Sep 25, 2009	991.75	993.25	999.3	984.7	-0.30%
Sep 24, 2009	994.75	1006.35	1019.5	990.2	-1.36%
Sep 23, 2009	1008.45	1013.45	1018.35	1005.5	-0.63%
Sep 22, 2009	1014.8	1002.6	1020.5	1001.9	1.12%
Sep 21, 2009	1003.55	1004.45	1007.6	995.5	-0.36%
Sep 18, 2009	1007.15	1012.5	1018.55	1005.9	-0.52%
Sep 17, 2009	1012.45	1016.25	1024.85	1009.6	-0.52%
Sep 16, 2009	1017.7	1006.1	1021.5	1005.9	1.07%
Sep 15, 2009	1006.9	998.35	1010.5	991.9	0.67%
Sep 14, 2009	1000.15	1004.35	1009.7	992.9	-0.57%
Sep 11, 2009	1005.85	995	1012.55	994.4	0.94%
Sep 10, 2009	996.5	991.05	998.9	982.1	0.39%
Sep 09, 2009	992.65	995.8	1003.95	986.95	-0.41%
Sep 08, 2009	996.7	994	1008.95	992.55	0.14%
Sep 07, 2009	995.35	992.9	997.85	990.65	0.10%
Sep 04, 2009	994.4	991.3	997.3	985.1	0.28%
Sep 03, 2009	991.6	976.55	998.2	974.2	1.40%
Sep 02, 2009	977.9	955.65	981.1	951.45	2.15%
Sep 01, 2009	957.35	949.55	958	946	0.65%
Aug 31, 2009	951.15	954.65	961.85	943.8	-0.50%
Aug 28, 2009	955.95	947.7	962	947.7	0.81%
Aug 27, 2009	948.25	944	951.45	941.1	0.28%
Aug 26, 2009	945.6	943.3	950.35	939.3	0.06%
Aug 25, 2009	945.05	941.75	955.7	940.15	0.23%
Aug 24, 2009	942.9	951.9	957.2	939.3	-1.18%
Aug 21, 2009	954.15	939	958.65	937.6	1.41%
Aug 20, 2009	940.85	941.8	947.1	937.1	-0.13%
Aug 19, 2009	942.05	937.25	945.3	931.9	0.35%
Aug 18, 2009	938.8	932.65	941.5	932.65	0.48%
Aug 17, 2009	934.3	946	949.35	929.7	-1.38%
Aug 14, 2009	947.35	953.55	960.5	942.9	-0.80%
Aug 13, 2009	955	946.55	962.05	946.55	0.76%
Aug 12, 2009	947.75	945	953.4	939.4	0.18%
Aug 11, 2009	946.05	944.9	950.95	941.5	-0.01%
Aug 10, 2009	946.15	953.25	958.1	942	-0.92%
Aug 07, 2009	954.9	962.65	965.7	953.2	-0.86%
Aug 06, 2009	963.15	962.3	972.25	955.85	0.02%
Aug 05, 2009	962.95	966.8	968.75	958.55	-0.50%
Aug 04, 2009	967.75	956.5	971.05	950.85	1.18%
Aug 03, 2009	956.5	952.3	963.1	951.2	0.18%
Jul 31, 2009	954.75	933.6	957.2	931.6	2.19%
Jul 30, 2009	934.3	928.95	937.8	928	0.46%
Jul 29, 2009	930	936.9	941.7	925.1	-0.82%
Jul 28, 2009	937.65	952.4	957.4	933.7	-1.68%
Jul 27, 2009	953.65	950.8	959.7	947.2	0.24%
Jul 24, 2009	951.35	946.7	954.9	945.95	0.34%
Jul 23, 2009	948.15	951.75	958.1	947.1	-0.34%
Jul 22, 2009	951.4	948	955.4	944.5	0.24%
Jul 21, 2009	949.15	949	954.4	944.1	-0.02%
Jul 20, 2009	949.35	937.3	955.9	936.65	1.24%
Jul 17, 2009	937.7	936.7	940.7	931.6	0.04%
Jul 16, 2009	937.35	939	941.05	932.4	-0.22%
Jul 15, 2009	939.45	924.95	942.95	924.3	1.50%
Jul 14, 2009	925.6	920.3	928.25	917.6	0.50%
Jul 13, 2009	921	911.1	924.1	907.4	0.86%
Jul 10, 2009	913.15	911.3	916.1	906.8	0.08%
Jul 09, 2009	912.45	908.35	919.3	906.1	0.33%
Jul 08, 2009	909.45	922.95	925.9	905	-1.61%
Jul 07, 2009	924.3	923.6	932.55	921.05	-0.08%
Jul 06, 2009	925	931.55	933.1	920.1	-0.80%
Jul 03, 2009	932.5	927.85	934.9	926.9	0.31%
Jul 02, 2009	929.65	939.8	942.05	926.1	-1.18%
Jul 01, 2009	940.75	925.3	946.75	925.25	1.50%
Jun 30, 2009	926.85	936.6	945.7	922.6	-1.19%
Jun 29, 2009	938.05	939.6	943.5	933.4	-0.11%
Jun 26, 2009	939.05	938.15	948.7	935.8	-0.01%
Jun 25, 2009	939.15	930.5	940.1	929.5	0.76%
Jun 24, 2009	932.1	925.1	943.2	922	0.64%
Jun 23, 2009	926.15	921.7	927.75	912.9	0.35%
Jun 22, 2009	922.9	932.95	935.4	917.9	-1.22%
Jun 19, 2009	934.3	933.45	939.8	930.45	0.10%
Jun 18, 2009	933.35	939.55	943.7	929.6	-0.64%
Jun 17, 2009	939.4	933.85	940.95	927.5	0.46%
Jun 16, 2009	935.1	927.75	940.25	926.4	0.73%
Jun 15, 2009	928.35	938.5	939.3	925.5	-1.12%
Jun 12, 2009	938.9	954.3	958.95	936	-1.69%
Jun 11, 2009	955	953.6	962.7	943.1	0.04%
Jun 10, 2009	954.65	954.35	966.25	946.6	-0.01%
Jun 09, 2009	954.75	950.2	962.6	947	0.39%
Jun 08, 2009	951.05	954.65	960.45	943.3	-0.55%
Jun 05, 2009	956.3	980.25	983.45	952.5	-2.43%
Jun 04, 2009	980.1	962.25	982.5	960.7	1.76%
Jun 03, 2009	963.15	981.05	990.8	960.35	-1.90%
Jun 02, 2009	981.85	974.25	987.4	968.6	0.68%
Jun 01, 2009	975.2	978.6	989.5	973.1	-0.49%
May 29, 2009	980	958.65	981	955.5	2.10%
May 28, 2009	959.8	947.65	965.95	943.55	1.14%
May 27, 2009	949	952.25	960.2	941.25	-0.33%
May 26, 2009	952.15	957	958.95	940.1	-0.69%
May 25, 2009	958.8	956	960.05	952.1	0.15%
May 22, 2009	957.35	954.05	962.3	949.4	0.31%
May 21, 2009	954.4	937.5	956.95	935	1.74%
May 20, 2009	938.1	924.5	941.25	924.4	1.34%
May 19, 2009	925.65	917.25	930.15	916.1	0.81%
May 18, 2009	918.2	929.6	934.5	915.05	-1.45%
May 15, 2009	931.7	925.6	934.65	922.9	0.58%
May 14, 2009	926.35	925.4	929.45	919.6	-0.01%
May 13, 2009	926.45	922.2	931.4	916.7	0.39%
May 12, 2009	922.85	912.25	924.75	911.4	1.01%
May 11, 2009	913.6	915.65	918.55	908	-0.38%
May 08, 2009	917.05	909.8	920.65	904.4	0.77%
May 07, 2009	910.05	909.1	926.15	908.2	-0.09%
May 06, 2009	910.9	894.8	913.25	894.3	1.63%
May 05, 2009	896.3	901.7	916.05	895.1	-0.78%
May 04, 2009	903.35	886.3	907.6	884.05	1.81%
May 01, 2009	887.3	886.3	890.55	879.55	0.09%
Apr 30, 2009	886.5	896.65	900.7	879.8	-1.35%
Apr 29, 2009	898.6	891.6	903.6	887.5	0.67%
Apr 28, 2009	892.6	905.55	908.25	883.7	-1.51%
Apr 27, 2009	906.25	912.1	918.85	904.4	-0.75%
Apr 24, 2009	913.1	903.4	914.5	902.25	1.12%
Apr 23, 2009	903	889.55	909.7	888.75	1.44%
Apr 22, 2009	890.15	882.5	894.15	881.3	0.78%
Apr 21, 2009	883.25	884	895.75	878.7	-0.21%
Apr 20, 2009	885.15	868.05	889.2	864.5	1.87%
Apr 17, 2009	868.9	874.95	877.15	864	-0.76%
Apr 16, 2009	875.55	890.5	894.45	871.5	-1.80%
Apr 15, 2009	891.6	888.6	899.8	885.55	0.20%
Apr 14, 2009	889.85	892.9	899.05	885.3	-0.36%
Apr 13, 2009	893.05	880.65	900.35	880.65	1.29%
Apr 10, 2009	881.65	878	885.9	877	0.26%
Apr 09, 2009	879.4	880.05	887.05	874.1	-0.13%
Apr 08, 2009	880.55	879.85	890.85	877.3	-0.03%
Apr 07, 2009	880.85	867.95	884.95	867.85	1.27%
Apr 06, 2009	869.8	893.85	896.8	864.3	-2.70%
Apr 03, 2009	893.9	902.45	910.7	890	-1.13%
Apr 02, 2009	904.15	926.3	929.8	893.7	-2.51%
Apr 01, 2009	927.4	917.55	933.35	915.7	1.01%
Mar 31, 2009	918.15	916.6	925.45	911.35	0.09%
Mar 30, 2009	917.3	923.4	932.75	906.9	-0.62%
Mar 27, 2009	923.05	933.7	937.85	918.1	-1.18%
Mar 26, 2009	934.05	933.25	945.95	931.4	-0.01%
Mar 25, 2009	934.15	926.15	941	916.1	0.81%
Mar 24, 2009	926.65	936.95	944.8	916.65	-1.23%
Mar 23, 2009	938.15	949.85	958	936.75	-1.54%
Mar 20, 2009	952.85	958.15	968.7	945.5	-0.68%
Mar 19, 2009	959.4	939	962.3	925	1.86%
Mar 18, 2009	941.9	914.5	947.05	882.9	2.94%
Mar 17, 2009	915	923.3	924.7	911.4	-0.90%
Mar 16, 2009	923.35	927.55	930.25	914.7	-0.52%
Mar 13, 2009	928.2	926.05	939.5	918.8	0.06%
Mar 12, 2009	927.65	905.95	931.45	904.95	2.20%
Mar 11, 2009	907.65	895.65	913.75	891.55	1.21%
Mar 10, 2009	896.8	921.2	922.95	890.3	-2.73%
Mar 09, 2009	921.95	938.5	942.75	910.4	-1.64%
Mar 06, 2009	937.35	932.05	945.4	929.25	0.48%
Mar 05, 2009	932.85	906.6	937.15	904.8	2.78%
Mar 04, 2009	907.65	915.75	923.8	900.95	-0.90%
Mar 03, 2009	915.85	925.3	932.9	904.3	-1.17%
Mar 02, 2009	926.65	939	959	925.55	-1.96%
Feb 27, 2009	945.15	944.75	963.1	926.75	-0.04%
Feb 26, 2009	945.5	952.15	957	930.8	-0.50%
Feb 25, 2009	950.25	962.55	978.6	943.55	-1.44%
Feb 24, 2009	964.15	991	995.8	958.75	-2.93%
Feb 23, 2009	993.25	992.5	998.35	975	-0.01%
Feb 20, 2009	993.3	973.65	1006.4	969.6	1.89%
Feb 19, 2009	974.85	984.4	986.95	967.9	-1.03%
Feb 18, 2009	985	968.4	985.65	959.8	1.53%
Feb 17, 2009	970.15	941	974.2	939.35	2.98%
Feb 16, 2009	942.05	940.7	944.55	935.45	-0.01%
Feb 13, 2009	942.1	945	947.65	931.4	-0.61%
Feb 12, 2009	947.9	938.2	952.8	934.3	0.93%
Feb 11, 2009	939.15	914.45	947.25	910	2.39%
Feb 10, 2009	917.25	894.95	919	890.2	2.43%
Feb 09, 2009	895.5	909.65	912.7	890.2	-1.76%
Feb 06, 2009	911.55	913.7	922.5	903.25	-0.46%
Feb 05, 2009	915.75	904.7	925	901.6	1.03%
Feb 04, 2009	906.4	900.3	909.7	894.5	0.42%
Feb 03, 2009	902.6	903.3	913.1	887	0.04%
Feb 02, 2009	902.25	926.95	929.2	900.7	-2.75%
Jan 30, 2009	927.75	906.9	931.4	900.8	2.16%
Jan 29, 2009	908.15	885.65	909.5	868.1	2.42%
Jan 28, 2009	886.65	897.15	904.4	879.1	-1.26%
Jan 27, 2009	898	902.6	907.9	891.5	-0.67%
Jan 26, 2009	904.1	897.9	916.3	888.55	0.52%
Jan 23, 2009	899.4	855.6	903.5	851.8	4.88%
Jan 22, 2009	857.55	854	863.2	842.95	0.23%
Jan 21, 2009	855.55	854.85	864.75	842.5	-0.15%
Jan 20, 2009	856.8	834.6	866.8	822.9	2.38%
Jan 19, 2009	836.9	842.5	847.05	831.2	-0.76%
Jan 16, 2009	843.35	817.5	843.6	815.35	3.31%
Jan 15, 2009	816.35	810.45	821.6	801.65	0.62%
Jan 14, 2009	811.35	820.95	829.65	806.4	-1.31%
Jan 13, 2009	822.1	819.4	830.8	813.1	0.10%
Jan 12, 2009	821.25	853.25	857.1	814.65	-3.77%
Jan 09, 2009	853.45	856.05	868.65	843.9	-0.54%
Jan 08, 2009	858.1	842.25	865.65	833	1.92%
Jan 07, 2009	841.95	863.6	867.35	834.8	-2.57%
Jan 06, 2009	864.15	858.85	870.7	838.55	0.60%
Jan 05, 2009	859	877	884.55	843.5	-2.00%
Jan 02, 2009	876.55	881.3	888.35	866.6	-0.63%
Jan 01, 2009	882.15	879.3	882.15	879.3	0.22%
Dec 31, 2008	880.2	872.3	884	855.25	0.70%
Dec 30, 2008	874.05	877.55	884.55	863	-0.30%
Dec 29, 2008	876.65	867.3	891.05	867.3	0.80%
Dec 26, 2008	869.65	840	871.6	840	2.80%
Dec 25, 2008	846	844	846	838.5	-0.18%
Dec 24, 2008	847.55	838.6	849.45	833.8	0.96%
Dec 23, 2008	839.45	846.95	849.7	828.7	-0.93%
Dec 22, 2008	847.3	837.25	852.25	836.05	1.07%
Dec 19, 2008	838.35	852.2	854.6	829.1	-1.88%
Dec 18, 2008	854.4	866.85	878.85	847.7	-1.37%
Dec 17, 2008	866.3	857.2	882.2	846.5	0.94%
Dec 16, 2008	858.2	837.75	860.7	829	2.16%
Dec 15, 2008	840.05	820.55	845.7	820.55	2.20%
Dec 12, 2008	821.95	818.35	830.1	807	-0.03%
Dec 11, 2008	822.2	809.75	835.3	801.6	1.66%
Dec 10, 2008	808.75	775.35	814.1	773.65	4.14%
Dec 09, 2008	776.6	771.4	781.05	761.8	0.50%
Dec 08, 2008	772.7	753.8	782.7	752.65	2.02%
Dec 05, 2008	757.4	765.65	773.45	740.4	-1.21%
Dec 04, 2008	766.65	772.65	788.6	761.9	-0.97%
Dec 03, 2008	774.15	781.35	784.45	763.35	-1.13%
Dec 02, 2008	783	770.55	786.85	761.3	1.62%
Dec 01, 2008	770.55	815	819.25	768	-5.74%
Nov 28, 2008	817.5	814.75	821.6	809	0.18%
Nov 27, 2008	816.05	811.85	818	808.7	0.35%
Nov 26, 2008	813.2	819.9	824	807.9	-1.14%
Nov 25, 2008	822.55	819.45	831.6	801.8	0.18%
Nov 24, 2008	821.05	800.45	830.7	785.45	2.63%
Nov 21, 2008	800	743.1	802.2	742.4	7.15%
Nov 20, 2008	746.6	732.95	753.1	732.3	1.73%
Nov 19, 2008	733.9	736.85	763.8	726	-0.54%
Nov 18, 2008	737.85	735.85	746.5	730.5	0.13%
Nov 17, 2008	736.9	741.85	749.35	730	-0.76%
Nov 14, 2008	742.55	734.8	752.75	724.6	0.54%
Nov 13, 2008	738.55	711.05	738.75	700.25	3.76%
Nov 12, 2008	711.8	730.7	739.7	707.8	-2.76%
Nov 11, 2008	732	745.8	750	726.1	-1.94%
Nov 10, 2008	746.5	734.8	768.8	734.8	1.23%
Nov 07, 2008	737.45	732.9	745.4	724.75	0.47%
Nov 06, 2008	734	740.65	761.5	728.85	-0.90%
Nov 05, 2008	740.65	762.05	769.5	737.2	-3.23%
Nov 04, 2008	765.4	722.5	768.7	721.1	5.88%
Nov 03, 2008	722.9	722.85	739.15	721.05	-0.30%
Oct 31, 2008	725.05	736.2	742.5	717.4	-1.69%
Oct 30, 2008	737.5	755.2	778.3	733.4	-2.49%
Oct 29, 2008	756.3	745.45	775.4	736	1.41%
Oct 28, 2008	745.8	729.15	756.5	723.7	2.01%
Oct 27, 2008	731.1	733.35	747	706.1	-0.57%
Oct 24, 2008	735.3	722.95	743.2	680.8	1.84%
Oct 23, 2008	722	726.7	736	697.45	-1.05%
Oct 22, 2008	729.65	774.9	777.3	719.6	-5.44%
Oct 21, 2008	771.6	796.5	803.75	764.2	-3.13%
Oct 20, 2008	796.5	780.9	809.7	780.3	1.63%
Oct 17, 2008	783.7	805	817	771.3	-2.77%
Oct 16, 2008	806	847.35	849.9	783.8	-5.06%
Oct 15, 2008	849	835.2	857.1	830.1	1.46%
Oct 14, 2008	836.75	831.85	855	829.75	0.47%
Oct 13, 2008	832.8	849.4	873	821	-2.18%
Oct 10, 2008	851.4	910.6	935	823.5	-6.80%
Oct 09, 2008	913.5	905	920	877.65	0.55%
Oct 08, 2008	908.5	887.1	922	877.2	2.24%
Oct 07, 2008	888.6	856	892.6	854.95	3.45%
Oct 06, 2008	858.95	832	877	825.4	2.65%
Oct 03, 2008	836.8	835.25	848.4	818.7	-0.02%
Oct 02, 2008	837	869.25	876.75	829.2	-3.88%
Oct 01, 2008	870.75	870.15	894.8	863.6	-0.14%
Sep 30, 2008	871.95	902.15	916	855.7	-3.78%
Sep 29, 2008	906.25	881	923	866.25	2.99%
Sep 26, 2008	879.9	876.6	912.65	866.2	0.31%
Sep 25, 2008	877.2	881.6	898.1	862.85	-0.56%
Sep 24, 2008	882.1	888.25	902.7	877	-1.13%
Sep 23, 2008	892.2	898.8	910.3	880.15	-1.06%
Sep 22, 2008	901.8	871.65	906.4	861.4	3.28%
Sep 19, 2008	873.15	846.75	877.8	823.8	2.45%
Sep 18, 2008	852.25	860.5	907.6	841.7	-1.38%
Sep 17, 2008	864.2	775.5	867.6	774.05	11.00%
Sep 16, 2008	778.55	786.45	790.7	771.55	-1.10%
Sep 15, 2008	787.2	765	787.25	764.4	2.98%
